itemid,categoryid,parentid,available
266030,1277,312.0,0.0
171684,1584,1562.0,0.0
308171,535,426.0,1.0
174172,959,1095.0,1.0
195043,1477,206.0,0.0
206298,804,187.0,1.0
337372,330,986.0,1.0
101346,1147,1027.0,1.0
395196,47,381.0,0.0
203764,1205,580.0,0.0
438731,568,384.0,1.0
42523,1037,402.0,1.0
2319,1188,1497.0,0.0
257952,1173,805.0,0.0
432011,1613,250.0,1.0
196147,1666,1684.0,1.0
130273,1018,1331.0,0.0
201090,48,500.0,1.0
1257,1230,8.0,0.0
339545,1558,323.0,1.0
376932,228,1482.0,1.0
165996,1208,827.0,0.0
47174,1279,1606.0,1.0
224297,390,1546.0,1.0
340411,196,1667.0,0.0
243882,499,986.0,0.0
333289,1279,1606.0,0.0
450621,1120,250.0,0.0
165773,926,852.0,1.0
154413,646,1606.0,1.0
22623,1120,250.0,0.0
82705,1404,593.0,0.0
282385,196,1667.0,0.0
3136,959,1095.0,1.0
450758,1429,593.0,1.0
377217,683,1606.0,1.0
348073,628,149.0,0.0
290028,769,587.0,1.0
340960,1051,955.0,1.0
152250,1051,955.0,1.0
120337,256,1257.0,0.0
409804,1191,61.0,1.0
152424,52,1678.0,0.0
156164,1578,1249.0,1.0
146601,1343,25.0,0.0
223587,575,1257.0,1.0
447844,1681,568.0,1.0
141025,1248,1368.0,1.0
14487,1221,1426.0,1.0
430622,57,314.0,1.0
62529,1421,105.0,1.0
356234,683,1606.0,0.0
227611,56,1497.0,0.0
10452,1533,602.0,0.0
83354,1672,1251.0,0.0
37174,1421,105.0,1.0
177555,1613,250.0,0.0
16756,1120,250.0,0.0
378834,1493,594.0,1.0
316165,196,1667.0,0.0
456951,1558,323.0,0.0
33993,1179,580.0,1.0
196560,1613,250.0,1.0
302973,1445,293.0,0.0
32381,1625,1141.0,1.0
135594,124,104.0,0.0
321045,1163,561.0,1.0
191595,342,500.0,1.0
35561,1192,955.0,0.0
300906,1051,955.0,1.0
257070,333,1497.0,0.0
27248,1219,121.0,1.0
290871,1221,1426.0,0.0
413512,799,920.0,0.0
345330,196,1667.0,0.0
430240,1393,1383.0,1.0
34709,1409,1174.0,1.0
240729,984,827.0,0.0
93270,1511,409.0,0.0
462217,1261,25.0,1.0
245994,589,1308.0,1.0
156148,239,1515.0,1.0
165362,1014,1110.0,1.0
24755,819,798.0,1.0
247880,333,1497.0,0.0
48310,806,1497.0,1.0
128786,1663,1398.0,1.0
79800,1338,1278.0,1.0
290566,1233,1257.0,0.0
465529,962,945.0,1.0
223971,1279,1606.0,0.0
129529,65,293.0,0.0
30382,1047,127.0,1.0
248512,429,113.0,1.0
144507,1018,1331.0,1.0
236787,1018,1331.0,1.0
167471,518,362.0,0.0
450524,1277,312.0,0.0
170347,973,20.0,0.0
91455,1503,580.0,1.0
123440,958,1041.0,0.0
185693,1087,622.0,1.0
274501,1578,1249.0,1.0
262522,249,164.0,0.0
393733,1483,561.0,0.0
394660,1384,1458.0,1.0
314438,1069,362.0,0.0
411115,1445,293.0,0.0
361742,830,1272.0,1.0
73748,1120,250.0,0.0
200331,142,9.0,1.0
59122,1493,594.0,1.0
39272,1605,1531.0,0.0
389358,546,250.0,0.0
298324,589,1308.0,1.0
183264,1373,872.0,0.0
431556,1483,561.0,0.0
372188,928,20.0,1.0
140861,683,1606.0,1.0
392357,926,852.0,0.0
383521,406,872.0,1.0
206556,1261,25.0,1.0
113019,511,724.0,1.0
284405,333,1497.0,0.0
24390,1059,1696.0,1.0
139479,1409,1174.0,1.0
259526,642,250.0,0.0
341605,1578,1249.0,1.0
222461,416,1299.0,0.0
148545,1135,1329.0,1.0
291647,806,1497.0,0.0
450616,421,1424.0,0.0
175356,1173,805.0,1.0
453047,1244,500.0,0.0
343988,633,568.0,1.0
173653,1526,1621.0,0.0
239363,1483,561.0,0.0
4437,5,1637.0,0.0
198446,239,1515.0,0.0
216768,478,105.0,1.0
334984,1592,393.0,0.0
85880,1234,92.0,0.0
226871,1076,986.0,0.0
463823,1613,250.0,0.0
295007,1060,25.0,0.0
134177,1483,561.0,0.0
189904,406,872.0,0.0
324365,1483,561.0,0.0
345382,1117,14.0,0.0
221315,154,640.0,1.0
388805,1277,312.0,0.0
336671,1022,252.0,1.0
150964,1231,901.0,0.0
105134,1404,593.0,0.0
4246,84,1308.0,0.0
464731,1219,121.0,1.0
205766,342,500.0,0.0
182498,958,1041.0,0.0
369158,470,520.0,1.0
248744,434,968.0,1.0
187407,1665,945.0,1.0
92302,209,293.0,1.0
239590,642,250.0,0.0
270950,1273,125.0,1.0
457412,686,594.0,1.0
152047,373,340.0,0.0
29683,1231,901.0,1.0
415062,969,1141.0,1.0
14525,984,827.0,0.0
272563,1529,805.0,1.0
83978,1279,1606.0,1.0
200242,683,1606.0,1.0
58545,1358,1009.0,0.0
314073,1650,1426.0,1.0
142668,531,1058.0,0.0
324623,1186,312.0,1.0
326785,1404,593.0,1.0
234230,519,385.0,0.0
442300,1037,402.0,1.0
103156,406,872.0,0.0
152100,295,20.0,1.0
121572,599,1499.0,0.0
75500,771,1251.0,1.0
395225,1135,1329.0,1.0
163479,84,1308.0,1.0
384892,774,620.0,1.0
279344,1646,114.0,1.0
80459,491,679.0,0.0
292434,1466,905.0,0.0
130214,575,1257.0,0.0
208259,1006,1546.0,1.0
403969,1625,1141.0,1.0
260257,1659,825.0,1.0
193136,746,1200.0,1.0
417062,737,854.0,1.0
282076,1320,879.0,0.0
89883,1076,986.0,0.0
103119,56,1497.0,0.0
448717,1237,623.0,0.0
391118,769,587.0,0.0
62737,84,1308.0,1.0
255364,1680,587.0,0.0
63959,1303,252.0,0.0
397451,1384,1458.0,1.0
361132,1279,1606.0,1.0
440248,926,852.0,1.0
224033,1663,1398.0,1.0
365673,333,1497.0,1.0
258217,173,788.0,1.0
212467,1130,1323.0,0.0
463913,1301,1034.0,0.0
32771,1155,101.0,0.0
446645,1305,1214.0,1.0
65286,1221,1426.0,0.0
232649,417,1215.0,1.0
418454,1007,485.0,0.0
30379,1167,250.0,1.0
308507,1277,312.0,1.0
377145,1173,805.0,1.0
140644,1325,1684.0,1.0
279457,457,250.0,1.0
191184,1279,1606.0,0.0
386186,330,986.0,0.0
83564,844,1458.0,1.0
192898,374,131.0,0.0
6409,797,213.0,0.0
205768,1483,561.0,1.0
384198,324,1145.0,1.0
215123,1694,1621.0,0.0
351435,1375,805.0,0.0
324776,34,1368.0,0.0
67088,589,1308.0,1.0
270386,1305,1214.0,0.0
371823,53,1202.0,1.0
243733,1402,250.0,1.0
258125,1167,250.0,1.0
33517,342,500.0,0.0
384886,1690,593.0,0.0
219961,436,1518.0,0.0
367451,746,1200.0,0.0
413618,967,378.0,0.0
378134,1364,933.0,1.0
287504,421,1424.0,1.0
307616,499,986.0,0.0
186783,196,1667.0,1.0
457619,516,1031.0,0.0
146081,928,20.0,1.0
314103,959,1095.0,0.0
207916,331,1487.0,0.0
299053,274,381.0,1.0
246305,1613,250.0,1.0
415862,1483,561.0,1.0
71913,342,500.0,0.0
258690,1578,1249.0,1.0
399142,56,1497.0,0.0
96598,876,580.0,0.0
362488,1500,1515.0,0.0
409765,1483,561.0,0.0
325652,1173,805.0,1.0
93279,279,777.0,1.0
64166,535,426.0,0.0
363779,1135,1329.0,1.0
340184,1254,520.0,0.0
172787,48,500.0,0.0
360874,561,395.0,0.0
246634,819,798.0,1.0
386010,342,500.0,0.0
150228,973,20.0,0.0
49013,50,312.0,1.0
33631,209,293.0,0.0
151228,196,1667.0,1.0
369767,959,1095.0,0.0
17900,209,293.0,0.0
195361,1073,580.0,1.0
92826,172,1290.0,0.0
261979,1650,1426.0,0.0
204785,84,1308.0,1.0
322045,914,226.0,0.0
145654,1248,1368.0,0.0
460818,427,1313.0,1.0
454263,1173,805.0,1.0
410647,804,187.0,1.0
378229,806,1497.0,1.0
192653,317,314.0,1.0
109221,799,920.0,1.0
108298,969,1141.0,0.0
307981,618,105.0,0.0
315810,1477,206.0,0.0
208389,656,1125.0,0.0
268580,1486,140.0,0.0
275003,1096,92.0,0.0
82784,924,1416.0,0.0
458019,1163,561.0,1.0
114917,508,362.0,0.0
5664,822,1546.0,1.0
435638,589,1308.0,0.0
354708,1221,1426.0,0.0
240225,730,1482.0,0.0
213807,589,1308.0,0.0
227961,1483,561.0,0.0
284928,1147,1027.0,1.0
3780,959,1095.0,0.0
48843,1675,1550.0,0.0
363714,84,1308.0,0.0
458345,0,605.0,0.0
164218,1483,561.0,1.0
110031,405,351.0,1.0
21758,1051,955.0,0.0
412656,586,1519.0,1.0
9661,1006,1546.0,1.0
220140,242,1531.0,1.0
465511,1220,125.0,1.0
371344,209,293.0,0.0
181012,126,871.0,1.0
139790,1542,745.0,0.0
99196,876,580.0,0.0
136587,1417,1329.0,1.0
379064,926,852.0,0.0
224891,289,1416.0,0.0
258621,1135,1329.0,1.0
360993,1483,561.0,0.0
396071,1192,955.0,1.0
408958,1247,593.0,1.0
331633,683,1606.0,1.0
39563,1196,1181.0,0.0
325642,703,1531.0,0.0
49946,1493,594.0,0.0
112161,1163,561.0,0.0
46915,914,226.0,1.0
360986,1578,1249.0,1.0
42788,984,827.0,1.0
10659,1258,1386.0,1.0
416305,927,605.0,0.0
382610,342,500.0,0.0
10739,228,1482.0,1.0
290971,1273,125.0,0.0
98063,1589,1426.0,1.0
417785,50,312.0,1.0
405242,439,1012.0,0.0
417884,808,1272.0,0.0
69322,279,777.0,1.0
356743,771,1251.0,1.0
251363,1277,312.0,1.0
252344,1349,121.0,1.0
432499,518,362.0,0.0
341658,1051,955.0,1.0
123872,196,1667.0,0.0
178441,333,1497.0,0.0
248738,1584,1562.0,0.0
30813,715,402.0,0.0
125751,1089,1621.0,1.0
369933,196,1667.0,0.0
215172,48,500.0,1.0
94966,331,1487.0,1.0
120763,5,1637.0,0.0
413037,589,1308.0,1.0
350000,331,1487.0,0.0
149822,1593,1673.0,1.0
90410,317,314.0,0.0
100457,1578,1249.0,0.0
90310,1059,1696.0,0.0
323718,477,1596.0,1.0
400810,1018,1331.0,1.0
453282,493,1331.0,1.0
143008,126,871.0,0.0
344723,342,500.0,1.0
373220,1320,879.0,0.0
367455,227,602.0,1.0
20758,691,1079.0,0.0
294548,857,1272.0,0.0
140528,914,226.0,0.0
399126,1421,105.0,1.0
142708,1680,587.0,0.0
356791,646,1606.0,1.0
382999,619,145.0,1.0
440386,1205,580.0,1.0
211190,196,1667.0,0.0
281740,126,871.0,0.0
92456,529,623.0,0.0
183762,1402,250.0,0.0
245200,304,1673.0,1.0
452699,41,1658.0,0.0
258026,360,1174.0,0.0
116765,424,341.0,1.0
408214,1051,955.0,1.0
225824,730,1482.0,1.0
299751,333,1497.0,0.0
235741,730,1482.0,1.0
233245,998,653.0,0.0
185600,1059,1696.0,0.0
161061,427,1313.0,0.0
146259,498,506.0,0.0
383998,1135,1329.0,0.0
168066,1147,1027.0,0.0
76005,1220,125.0,1.0
64296,1404,593.0,1.0
23131,437,92.0,0.0
158663,1301,1034.0,0.0
272907,1529,805.0,0.0
410020,1503,580.0,0.0
243106,209,293.0,0.0
215944,707,561.0,0.0
124982,1258,1386.0,0.0
296749,1186,312.0,1.0
205210,427,1313.0,0.0
75820,1089,1621.0,1.0
113395,959,1095.0,0.0
424910,48,500.0,1.0
367139,1221,1426.0,0.0
165677,577,114.0,1.0
278717,1172,810.0,1.0
229819,1192,955.0,1.0
51209,360,1174.0,1.0
272144,1119,125.0,0.0
425822,1474,480.0,0.0
159792,1173,805.0,1.0
157457,725,1519.0,0.0
348742,561,395.0,0.0
277271,469,1383.0,1.0
234809,977,871.0,1.0
321464,1675,1550.0,0.0
57685,208,33.0,1.0
258448,806,1497.0,0.0
5730,1221,1426.0,1.0
274029,1317,897.0,0.0
224223,586,1519.0,0.0
278383,1298,335.0,0.0
209577,1279,1606.0,1.0
12565,1217,630.0,0.0
361551,1018,1331.0,0.0
309440,1558,323.0,1.0
96377,858,1426.0,0.0
72707,1051,955.0,0.0
260881,196,1667.0,0.0
2331,847,101.0,1.0
87292,1325,1684.0,0.0
128356,295,20.0,0.0
77573,858,1426.0,1.0
197200,683,1606.0,0.0
195352,1298,335.0,0.0
182455,1483,561.0,0.0
383198,1221,1426.0,0.0
352318,1051,955.0,1.0
271537,1625,1141.0,1.0
355928,494,768.0,1.0
354733,23,640.0,1.0
8795,1325,1684.0,0.0
46971,1483,561.0,1.0
447995,94,1330.0,0.0
372982,1477,206.0,0.0
226089,1613,250.0,1.0
156485,1659,825.0,0.0
458660,959,1095.0,0.0
100420,1593,1673.0,1.0
321619,1051,955.0,0.0
421671,499,986.0,0.0
384410,1248,1368.0,0.0
211606,1589,1426.0,1.0
314201,1011,745.0,1.0
173289,860,1515.0,1.0
257735,1355,312.0,1.0
11887,967,378.0,0.0
208244,1603,520.0,1.0
437122,1384,1458.0,1.0
290999,1192,955.0,1.0
150762,1530,879.0,1.0
204199,1483,561.0,0.0
69701,1186,312.0,0.0
165591,618,105.0,1.0
332612,589,1308.0,0.0
165870,1613,250.0,0.0
215715,926,852.0,0.0
427317,1355,312.0,1.0
322021,1135,1329.0,0.0
394406,1001,945.0,1.0
35572,1258,1386.0,0.0
397921,1511,409.0,0.0
114033,1213,955.0,0.0
355880,804,187.0,1.0
190606,847,101.0,1.0
379841,1114,113.0,1.0
210372,1002,879.0,0.0
223342,828,293.0,0.0
172868,1375,805.0,1.0
446067,1219,121.0,1.0
301843,5,1637.0,1.0
463490,884,127.0,0.0
290787,973,20.0,0.0
394899,317,314.0,1.0
283138,320,854.0,1.0
88536,1613,250.0,1.0
37000,330,986.0,0.0
174482,1051,955.0,0.0
110387,1179,580.0,1.0
300773,191,1383.0,1.0
343183,65,293.0,0.0
431515,959,1095.0,0.0
111403,1258,1386.0,0.0
321765,959,1095.0,0.0
410345,1567,1531.0,1.0
222971,1172,810.0,0.0
17601,333,1497.0,1.0
334109,1483,561.0,0.0
137305,633,568.0,0.0
361288,646,1606.0,1.0
363033,342,500.0,0.0
166553,126,871.0,0.0
154019,646,1606.0,0.0
346892,1483,561.0,1.0
308779,799,920.0,0.0
333227,1179,580.0,1.0
243083,806,1497.0,1.0
26210,1483,561.0,1.0
438816,405,351.0,0.0
407940,1186,312.0,1.0
92243,1528,1426.0,1.0
26970,499,986.0,0.0
114806,1625,1141.0,0.0
81289,228,1482.0,1.0
305083,1680,587.0,1.0
235333,1007,485.0,0.0
153250,924,1416.0,0.0
345166,493,1331.0,0.0
71712,730,1482.0,1.0
161228,491,679.0,1.0
329522,1464,745.0,1.0
257513,1250,1423.0,1.0
433667,1263,1637.0,1.0
31791,1192,955.0,1.0
55544,1364,933.0,1.0
465818,1625,1141.0,0.0
265550,1117,14.0,0.0
216209,48,500.0,0.0
97841,1130,1323.0,0.0
163699,1355,312.0,1.0
325232,1233,1257.0,0.0
334435,739,1181.0,0.0
123569,218,116.0,0.0
412760,1163,561.0,1.0
360032,846,1012.0,0.0
269969,1279,1606.0,1.0
25758,342,500.0,1.0
385413,858,1426.0,0.0
450942,239,1515.0,1.0
450941,911,1531.0,0.0
198519,333,1497.0,0.0
12407,769,587.0,1.0
96883,683,1606.0,1.0
437264,1491,440.0,1.0
391512,959,1095.0,0.0
370311,1504,587.0,1.0
30938,1317,897.0,0.0
48751,1421,105.0,1.0
138356,589,1308.0,1.0
27040,959,1095.0,0.0
247816,1642,121.0,1.0
159445,1051,955.0,0.0
463596,1196,1181.0,1.0
343502,1051,955.0,1.0
299005,1343,25.0,0.0
266256,959,1095.0,1.0
84487,1325,1684.0,0.0
387001,1675,1550.0,0.0
92765,1542,745.0,0.0
329039,1433,312.0,0.0
449567,1643,1386.0,0.0
358250,1135,1329.0,0.0
373986,691,1079.0,1.0
430491,978,747.0,1.0
220767,694,561.0,1.0
314124,1106,1383.0,1.0
313146,928,20.0,1.0
3140,806,1497.0,1.0
375537,1247,593.0,1.0
120218,646,1606.0,1.0
113281,34,1368.0,1.0
412628,1219,121.0,1.0
412136,1234,92.0,1.0
217347,1018,1331.0,0.0
38256,196,1667.0,0.0
180446,1188,1497.0,0.0
380824,1303,252.0,1.0
357473,1051,955.0,0.0
73852,1192,955.0,1.0
366282,1393,1383.0,1.0
28766,330,986.0,1.0
89087,1192,955.0,1.0
158482,342,500.0,0.0
138114,367,125.0,1.0
320115,959,1095.0,0.0
89250,1565,1481.0,0.0
236565,1526,1621.0,1.0
458880,1283,1651.0,0.0
369975,342,500.0,0.0
180177,1026,351.0,1.0
49242,1351,795.0,1.0
398489,1616,827.0,1.0
113635,959,1095.0,0.0
407399,730,1482.0,1.0
443276,1061,1259.0,0.0
338295,352,859.0,1.0
308486,718,622.0,1.0
57744,914,226.0,1.0
259884,299,73.0,1.0
310045,833,901.0,0.0
401944,799,920.0,1.0
115328,1483,561.0,1.0
451360,1114,113.0,1.0
399430,279,777.0,1.0
214757,589,1308.0,1.0
183758,799,920.0,0.0
179666,599,1499.0,1.0
2836,683,1606.0,1.0
302255,1163,561.0,1.0
269568,1500,1515.0,1.0
329045,1231,901.0,0.0
220137,846,1012.0,0.0
320786,683,1606.0,1.0
402580,819,798.0,0.0
182307,677,226.0,0.0
375445,1483,561.0,0.0
31675,511,724.0,1.0
262588,618,105.0,1.0
445684,1402,250.0,0.0
436229,302,1458.0,1.0
269327,730,1482.0,1.0
204057,782,1562.0,0.0
215872,1680,587.0,0.0
21253,1666,1684.0,1.0
99893,1135,1329.0,1.0
74792,1221,1426.0,1.0
3759,333,1497.0,0.0
446100,342,500.0,1.0
269432,684,1041.0,1.0
260913,238,250.0,0.0
295862,392,1202.0,0.0
273652,208,33.0,0.0
51408,1192,955.0,1.0
50308,386,1095.0,0.0
184799,610,1239.0,0.0
431315,368,901.0,0.0
150814,279,777.0,0.0
288026,618,105.0,1.0
287037,1643,1386.0,1.0
279929,429,113.0,0.0
418220,94,1330.0,1.0
172935,342,500.0,1.0
153378,988,727.0,0.0
192227,1051,955.0,1.0
130303,499,986.0,0.0
398404,1054,520.0,1.0
243224,48,500.0,1.0
46232,1317,897.0,1.0
256187,650,1416.0,0.0
197077,618,105.0,1.0
448899,342,500.0,0.0
357691,730,1482.0,0.0
369007,1233,1257.0,0.0
77617,284,1009.0,0.0
346720,342,500.0,0.0
347105,342,500.0,0.0
251000,1248,1368.0,0.0
334823,50,312.0,1.0
46025,1343,25.0,1.0
254432,29,1678.0,0.0
289021,196,1667.0,0.0
149227,828,293.0,0.0
373944,941,1492.0,1.0
262354,1320,879.0,0.0
49159,1279,1606.0,0.0
288727,261,1229.0,1.0
387075,822,1546.0,1.0
415948,65,293.0,1.0
457189,1554,1678.0,1.0
205542,1483,561.0,0.0
393686,914,226.0,0.0
404546,1504,587.0,1.0
65346,1018,1331.0,1.0
23136,1007,485.0,0.0
236982,846,1012.0,0.0
2567,1509,620.0,1.0
188228,374,131.0,1.0
142819,959,1095.0,1.0
51967,491,679.0,0.0
190668,1542,745.0,0.0
357291,509,110.0,0.0
449827,1558,323.0,0.0
26249,959,1095.0,0.0
54052,844,1458.0,1.0
278460,263,143.0,1.0
185419,48,500.0,0.0
239730,1051,955.0,1.0
102229,499,986.0,0.0
80801,282,113.0,0.0
138613,1233,1257.0,1.0
292118,1578,1249.0,0.0
270235,48,500.0,1.0
92698,1298,335.0,0.0
364575,857,1272.0,0.0
182185,1003,61.0,0.0
149893,1472,605.0,0.0
344129,120,897.0,1.0
39070,484,127.0,1.0
380991,337,653.0,1.0
139287,683,1606.0,1.0
5175,1619,1398.0,1.0
293453,792,805.0,1.0
186591,1477,206.0,0.0
388853,589,1308.0,1.0
82060,914,226.0,1.0
199150,610,1239.0,0.0
369205,126,871.0,1.0
329906,546,250.0,0.0
451804,1375,805.0,1.0
68237,979,1383.0,1.0
445247,1020,1329.0,1.0
249888,163,945.0,1.0
307041,242,1531.0,1.0
205872,637,92.0,1.0
259510,342,500.0,1.0
427299,1663,1398.0,0.0
225571,227,602.0,1.0
215760,729,1175.0,0.0
312574,619,145.0,0.0
235977,535,426.0,0.0
296383,1127,593.0,1.0
64881,5,1637.0,1.0
342814,1196,1181.0,0.0
273868,1163,561.0,1.0
457432,163,945.0,0.0
47057,1135,1329.0,1.0
137959,1402,250.0,0.0
280593,959,1095.0,0.0
288172,72,620.0,1.0
8775,1258,1386.0,1.0
194392,624,871.0,1.0
150938,1233,1257.0,1.0
109656,926,852.0,0.0
284939,1173,805.0,1.0
466735,429,113.0,0.0
143866,1135,1329.0,0.0
61738,1312,713.0,1.0
283973,1135,1329.0,0.0
422679,1593,1673.0,1.0
456564,1402,250.0,0.0
200536,1375,805.0,0.0
33912,694,561.0,1.0
28440,730,1482.0,1.0
254301,1219,121.0,0.0
230716,358,1257.0,0.0
375107,1135,1329.0,1.0
44433,196,1667.0,1.0
44547,1051,955.0,1.0
445134,558,92.0,1.0
119365,356,92.0,0.0
122219,1415,14.0,1.0
325772,1554,1678.0,1.0
286942,683,1606.0,0.0
387578,828,293.0,0.0
446663,1477,206.0,0.0
254132,295,20.0,1.0
296561,1173,805.0,1.0
47194,436,1518.0,0.0
546,1349,121.0,1.0
220678,1528,1426.0,1.0
234613,1219,121.0,1.0
13556,844,1458.0,0.0
438748,1114,113.0,0.0
396791,227,602.0,0.0
320178,769,587.0,1.0
170854,196,1667.0,0.0
358854,523,593.0,0.0
85774,1646,114.0,0.0
106037,1282,25.0,0.0
144271,683,1606.0,1.0
295506,1120,250.0,0.0
208978,1605,1531.0,0.0
456169,1113,1145.0,1.0
331980,1231,901.0,0.0
239615,1663,1398.0,0.0
287844,366,143.0,0.0
414214,1248,1368.0,0.0
54874,1279,1606.0,1.0
243372,1605,1531.0,0.0
295345,464,143.0,1.0
233666,333,1497.0,0.0
354393,1059,1696.0,0.0
196693,844,1458.0,1.0
435469,1135,1329.0,0.0
361447,1051,955.0,1.0
407202,624,871.0,0.0
248198,737,854.0,0.0
377856,1233,1257.0,0.0
79215,302,1458.0,0.0
133344,984,827.0,0.0
248065,723,995.0,1.0
359109,50,312.0,1.0
446411,1483,561.0,1.0
334044,1584,1562.0,0.0
305473,230,1424.0,0.0
302239,959,1095.0,1.0
430899,499,986.0,0.0
253072,1051,955.0,1.0
237851,816,623.0,0.0
125648,248,1596.0,0.0
61843,959,1095.0,0.0
221236,1135,1329.0,1.0
301013,1503,580.0,1.0
118611,56,1497.0,0.0
36444,769,587.0,1.0
337257,1613,250.0,1.0
414896,34,1368.0,0.0
293612,535,426.0,0.0
314824,1022,252.0,0.0
204361,84,1308.0,1.0
10650,1441,1566.0,1.0
227482,565,500.0,0.0
192076,769,587.0,1.0
466080,342,500.0,0.0
279531,1544,679.0,1.0
27935,1018,1331.0,0.0
304877,1349,121.0,1.0
257635,959,1095.0,1.0
397820,84,1308.0,1.0
448005,1511,409.0,1.0
146448,1529,805.0,1.0
133632,562,986.0,0.0
148310,352,859.0,1.0
270487,333,1497.0,1.0
198376,618,105.0,1.0
195971,196,1667.0,0.0
241441,1173,805.0,0.0
417029,74,250.0,0.0
316778,1279,1606.0,1.0
71871,575,1257.0,0.0
18363,1511,409.0,0.0
464183,646,1606.0,0.0
46156,720,305.0,1.0
192262,1173,805.0,1.0
202444,65,293.0,0.0
422458,959,1095.0,0.0
407764,64,206.0,0.0
70527,1,854.0,1.0
106010,624,871.0,0.0
267857,535,426.0,1.0
268755,1051,955.0,0.0
318222,406,872.0,1.0
122941,1051,955.0,1.0
387721,195,1079.0,0.0
398000,1173,805.0,1.0
442516,1385,1202.0,1.0
224394,471,1368.0,1.0
458046,1542,745.0,0.0
178145,691,1079.0,0.0
408832,228,1482.0,1.0
203477,463,250.0,0.0
131704,1613,250.0,0.0
65761,5,1637.0,1.0
438322,704,1426.0,1.0
209992,64,206.0,0.0
214578,1244,500.0,0.0
451654,491,679.0,0.0
18764,1254,520.0,1.0
359310,1,854.0,1.0
158601,366,143.0,1.0
465359,238,250.0,0.0
33843,1663,1398.0,1.0
243554,496,893.0,0.0
29173,844,1458.0,1.0
213129,914,226.0,0.0
460861,1542,745.0,0.0
62310,366,143.0,1.0
448191,269,33.0,1.0
398538,1476,1081.0,1.0
146861,1384,1458.0,0.0
285294,209,293.0,0.0
57389,406,872.0,1.0
196731,1091,573.0,1.0
39561,1483,561.0,1.0
50626,1244,500.0,0.0
273759,242,1531.0,1.0
190972,192,1181.0,0.0
414239,209,293.0,0.0
318319,1421,105.0,1.0
33307,684,1041.0,1.0
458932,167,1066.0,0.0
428433,1302,1600.0,1.0
117829,1172,810.0,0.0
244118,801,766.0,0.0
108646,5,1637.0,0.0
262915,1483,561.0,0.0
371123,1581,854.0,1.0
281131,1256,879.0,0.0
31385,1659,825.0,0.0
88606,683,1606.0,0.0
70940,212,207.0,1.0
459848,5,1637.0,1.0
183016,261,1229.0,1.0
189031,1273,125.0,1.0
396752,499,986.0,0.0
16770,984,827.0,0.0
157605,5,1637.0,0.0
364172,34,1368.0,0.0
173313,694,561.0,0.0
213310,683,1606.0,1.0
358383,366,143.0,1.0
203309,1303,252.0,1.0
386160,324,1145.0,1.0
147052,589,1308.0,0.0
261061,342,500.0,1.0
108071,190,755.0,0.0
155448,201,1453.0,0.0
289530,337,653.0,0.0
416325,642,250.0,0.0
161153,1258,1386.0,1.0
64521,531,1058.0,0.0
377193,47,381.0,1.0
66451,984,827.0,0.0
383157,333,1497.0,0.0
374600,914,226.0,0.0
324109,744,105.0,1.0
111604,503,1604.0,1.0
422547,1477,206.0,1.0
71862,533,1299.0,0.0
112831,1561,250.0,0.0
338073,421,1424.0,1.0
429376,1221,1426.0,0.0
424548,730,1482.0,1.0
112527,959,1095.0,1.0
329049,958,1041.0,0.0
98184,498,506.0,1.0
196538,66,1430.0,1.0
207945,619,145.0,0.0
259988,51,955.0,0.0
311405,434,968.0,1.0
421884,1135,1329.0,1.0
303437,584,709.0,0.0
365787,926,852.0,1.0
254196,821,1012.0,1.0
21017,1265,1136.0,0.0
240610,1117,14.0,0.0
184909,531,1058.0,1.0
153457,1051,955.0,1.0
226202,1279,1606.0,1.0
352509,1186,312.0,1.0
72818,84,1308.0,1.0
365533,718,622.0,1.0
49284,366,143.0,0.0
177729,1580,441.0,0.0
383255,1650,1426.0,0.0
245692,967,378.0,0.0
19572,1233,1257.0,1.0
134322,646,1606.0,0.0
247812,498,506.0,0.0
217913,499,986.0,0.0
67769,769,587.0,0.0
178890,342,500.0,0.0
284542,646,1606.0,0.0
109312,406,872.0,1.0
246090,586,1519.0,1.0
329133,396,164.0,1.0
177626,47,381.0,1.0
237115,618,105.0,0.0
315180,429,113.0,1.0
303842,1374,1278.0,0.0
459325,1317,897.0,0.0
414642,561,395.0,0.0
367696,1574,1257.0,1.0
70124,1483,561.0,0.0
98485,1135,1329.0,1.0
307013,703,1531.0,0.0
270345,1578,1249.0,0.0
416952,1018,1331.0,1.0
39686,1144,1239.0,1.0
146272,1483,561.0,0.0
56477,1051,955.0,1.0
310764,242,1531.0,1.0
207269,1338,1278.0,0.0
97291,1051,955.0,0.0
345539,282,113.0,1.0
300500,1279,1606.0,0.0
384470,921,143.0,1.0
200270,160,605.0,0.0
387286,124,104.0,0.0
30139,928,20.0,1.0
83574,1613,250.0,1.0
253711,242,1531.0,1.0
326747,1007,485.0,0.0
247224,1338,1278.0,0.0
129028,324,1145.0,0.0
